,date,isin,nav,name
BE0947865789,2020-01-03,BE0947865789,391.97,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-06,BE0947865789,392.18,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-07,BE0947865789,390.41,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-08,BE0947865789,392.52,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-09,BE0947865789,394.4,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-10,BE0947865789,393.3,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-13,BE0947865789,395.32,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-14,BE0947865789,395.62,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-15,BE0947865789,395.59,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-16,BE0947865789,398.97,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-17,BE0947865789,400.44,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-21,BE0947865789,398.23,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-22,BE0947865789,399.14,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-23,BE0947865789,399.8,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-24,BE0947865789,395.27,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-27,BE0947865789,388.4,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-28,BE0947865789,392.04,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-29,BE0947865789,390.99,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-30,BE0947865789,392.12,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-01-31,BE0947865789,384.08,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-02-03,BE0947865789,386.07,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-02-04,BE0947865789,392.4,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-02-05,BE0947865789,397.44,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-02-06,BE0947865789,397.68,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-02-07,BE0947865789,394.68,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-02-10,BE0947865789,396.83,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-02-11,BE0947865789,398.24,"DPAM CAPITAL B EQUITI ""B"" (USD)"
BE0947865789,2020-02-12,BE0947865789,400.76,"DPAM CAPITAL B EQUITI ""B"" (USD)"
