,date,isin,nav,name
CH0044781141,2020-03-31,CH0044781141,1531.28,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-01,CH0044781141,1500.44,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-02,CH0044781141,1500.44,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-03,CH0044781141,1500.44,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-06,CH0044781141,1535.2,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-07,CH0044781141,1569.54,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-08,CH0044781141,1568.65,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-09,CH0044781141,1599.37,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-14,CH0044781141,1657.5,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-15,CH0044781141,1599.37,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-16,CH0044781141,1635.36,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-17,CH0044781141,1645.66,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-20,CH0044781141,1604.39,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-21,CH0044781141,1600.43,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-22,CH0044781141,1600.43,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-23,CH0044781141,1651.96,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-24,CH0044781141,1632.58,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-27,CH0044781141,1631.62,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-28,CH0044781141,1609.34,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-29,CH0044781141,1609.34,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-04-30,CH0044781141,1609.34,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-05-04,CH0044781141,1625.93,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-05-05,CH0044781141,1625.93,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-05-06,CH0044781141,1609.15,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-05-07,CH0044781141,1621.07,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-05-08,CH0044781141,1621.07,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-05-11,CH0044781141,1619.76,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-05-12,CH0044781141,1619.41,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-05-13,CH0044781141,1625.1,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-05-14,CH0044781141,1625.1,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-05-15,CH0044781141,1650.7,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-05-18,CH0044781141,1650.03,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0044781141,2020-05-19,CH0044781141,1650.03,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
