,date,isin,nav,name
AT0000A20DU5,2020-10-28,AT0000A20DU5,178.93,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-10-29,AT0000A20DU5,177.39,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-10-30,AT0000A20DU5,179.33,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-02,AT0000A20DU5,177.82,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-03,AT0000A20DU5,181.87,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-04,AT0000A20DU5,184.93,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-05,AT0000A20DU5,182.77,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-06,AT0000A20DU5,190.93,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-09,AT0000A20DU5,191.81,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-10,AT0000A20DU5,193.72,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-11,AT0000A20DU5,191.89,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-12,AT0000A20DU5,197.37,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-13,AT0000A20DU5,196.04,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-16,AT0000A20DU5,197.0,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-17,AT0000A20DU5,199.44,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-18,AT0000A20DU5,199.51,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-19,AT0000A20DU5,198.93,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-20,AT0000A20DU5,200.8,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-23,AT0000A20DU5,203.5,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-24,AT0000A20DU5,207.12,"ERSTE WWF STOCK ENVIR ""I01"" (EUR) D     "
AT0000A20DU5,2020-11-25,AT0000A20DU5,209.08,"ERSTE WWF STOCK ENVIR ""I01"" A (EUR) D   "
