,date,isin,nav,name
CH0026828035,2020-09-08,CH0026828035,257.55,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-09,CH0026828035,253.08,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-10,CH0026828035,254.4,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-11,CH0026828035,258.75,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-14,CH0026828035,262.66,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-15,CH0026828035,265.29,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-16,CH0026828035,266.5,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-17,CH0026828035,263.85,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-18,CH0026828035,267.15,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-21,CH0026828035,262.48,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-22,CH0026828035,260.93,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-23,CH0026828035,262.86,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-24,CH0026828035,256.01,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-25,CH0026828035,254.61,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-28,CH0026828035,256.23,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-29,CH0026828035,257.18,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-09-30,CH0026828035,259.68,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-10-05,CH0026828035,262.0,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-10-06,CH0026828035,265.5,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-10-07,CH0026828035,267.34,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-10-08,CH0026828035,268.44,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-10-09,CH0026828035,271.6,"HSZ CHINA FUND ""A"" (USD) D              "
CH0026828035,2020-10-12,CH0026828035,278.4,"HSZ CHINA FUND ""A"" (USD) D              "
