,date,isin,nav,name
FI0008813142,2020-01-03,FI0008813142,5038.802,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-07,FI0008813142,5036.169,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-08,FI0008813142,5027.276,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-09,FI0008813142,5086.615,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-10,FI0008813142,5095.325,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-13,FI0008813142,5102.392,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-14,FI0008813142,5126.165,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-15,FI0008813142,5123.639,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-16,FI0008813142,5195.592,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-17,FI0008813142,5241.675,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-20,FI0008813142,5256.394,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-21,FI0008813142,5222.239,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-22,FI0008813142,5222.989,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-23,FI0008813142,5144.783,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-24,FI0008813142,5202.824,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-27,FI0008813142,5101.895,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-28,FI0008813142,5137.416,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-29,FI0008813142,5194.053,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-30,FI0008813142,5154.088,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-01-31,FI0008813142,5158.773,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-03,FI0008813142,5144.411,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-04,FI0008813142,5234.53,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-05,FI0008813142,5293.364,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-06,FI0008813142,5283.163,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-07,FI0008813142,5249.661,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-10,FI0008813142,5278.104,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-11,FI0008813142,5344.97,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-12,FI0008813142,5346.891,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-13,FI0008813142,5401.891,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-14,FI0008813142,5408.884,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-17,FI0008813142,5418.225,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-18,FI0008813142,5414.228,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-19,FI0008813142,5536.881,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-20,FI0008813142,5510.857,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-21,FI0008813142,5471.121,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-24,FI0008813142,5226.62,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-25,FI0008813142,5148.712,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-26,FI0008813142,5168.346,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-27,FI0008813142,4966.55,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-02-28,FI0008813142,4796.839,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-02,FI0008813142,4790.884,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-03,FI0008813142,4909.4,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-04,FI0008813142,4914.43,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-05,FI0008813142,4860.691,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-06,FI0008813142,4705.38,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-09,FI0008813142,4473.38,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-10,FI0008813142,4427.532,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-11,FI0008813142,4325.124,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-12,FI0008813142,3845.003,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-13,FI0008813142,3865.324,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-16,FI0008813142,3594.314,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-17,FI0008813142,3602.521,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-18,FI0008813142,3476.736,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-19,FI0008813142,3575.684,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-20,FI0008813142,3596.305,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-23,FI0008813142,3403.132,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
FI0008813142,2020-03-24,FI0008813142,3637.854,"EVLI SWEDISH SMALL CAP ""B"" (SEK)"
