,date,isin,nav,name
AT0000A1U9Q6,2020-01-27,AT0000A1U9Q6,111.23,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-01-28,AT0000A1U9Q6,111.15,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-01-29,AT0000A1U9Q6,111.14,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-01-30,AT0000A1U9Q6,111.19,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-01-31,AT0000A1U9Q6,111.1,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-03,AT0000A1U9Q6,111.23,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-04,AT0000A1U9Q6,111.15,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-05,AT0000A1U9Q6,111.24,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-06,AT0000A1U9Q6,111.24,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-07,AT0000A1U9Q6,111.39,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-10,AT0000A1U9Q6,111.47,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-11,AT0000A1U9Q6,111.43,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-12,AT0000A1U9Q6,111.42,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-13,AT0000A1U9Q6,111.53,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-14,AT0000A1U9Q6,111.53,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-17,AT0000A1U9Q6,111.63,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-18,AT0000A1U9Q6,111.64,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-19,AT0000A1U9Q6,111.68,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-20,AT0000A1U9Q6,111.65,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-21,AT0000A1U9Q6,111.66,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-24,AT0000A1U9Q6,111.8,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-25,AT0000A1U9Q6,111.68,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-26,AT0000A1U9Q6,111.64,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-27,AT0000A1U9Q6,111.45,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-02-28,AT0000A1U9Q6,111.14,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-02,AT0000A1U9Q6,110.8,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-03,AT0000A1U9Q6,110.91,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-04,AT0000A1U9Q6,111.19,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-05,AT0000A1U9Q6,111.33,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-06,AT0000A1U9Q6,111.3,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-09,AT0000A1U9Q6,110.94,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-10,AT0000A1U9Q6,109.51,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-11,AT0000A1U9Q6,109.21,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-12,AT0000A1U9Q6,108.87,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-13,AT0000A1U9Q6,107.2,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-16,AT0000A1U9Q6,106.97,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-17,AT0000A1U9Q6,105.64,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-18,AT0000A1U9Q6,104.65,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-19,AT0000A1U9Q6,102.82,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-20,AT0000A1U9Q6,101.14,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
AT0000A1U9Q6,2020-03-23,AT0000A1U9Q6,100.89,"ERSTE BOND EMERGING MARKETS CORPORATE SHORT TERM ""VTIA"" (USD) ACC"
