,date,isin,nav,name
BMG676751016,2020-01-09,BMG676751016,60.92,ORBIS JAPAN EQUITY (U (USD)
BMG676751016,2020-01-16,BMG676751016,60.7,ORBIS JAPAN EQUITY (U (USD)
BMG676751016,2020-01-23,BMG676751016,60.46,ORBIS JAPAN EQUITY (U (USD)
BMG676751016,2020-01-30,BMG676751016,58.29,ORBIS JAPAN EQUITY (U (USD)
BMG676751016,2020-02-06,BMG676751016,60.32,ORBIS JAPAN EQUITY (U (USD)
BMG676751016,2020-02-13,BMG676751016,59.18,ORBIS JAPAN EQUITY (U (USD)
BMG676751016,2020-02-20,BMG676751016,58.45,ORBIS JAPAN EQUITY (U (USD)
BMG676751016,2020-02-27,BMG676751016,55.15,ORBIS JAPAN EQUITY (U (USD)
BMG676751016,2020-03-05,BMG676751016,53.4,ORBIS JAPAN EQUITY (U (USD)
BMG676751016,2020-03-12,BMG676751016,46.65,ORBIS JAPAN EQUITY (U (USD)
BMG676751016,2020-03-19,BMG676751016,44.15,ORBIS JAPAN EQUITY (U (USD)
BMG676751016,2020-03-26,BMG676751016,48.1,8ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-04-02,BMG676751016,45.92,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-04-09,BMG676751016,48.36,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-04-16,BMG676751016,48.04,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-04-23,BMG676751016,48.93,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-04-30,BMG676751016,50.82,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-05-07,BMG676751016,48.88,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-05-14,BMG676751016,50.08,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-05-21,BMG676751016,52.53,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-05-28,BMG676751016,55.92,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-06-04,BMG676751016,56.68,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-06-11,BMG676751016,55.76,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-06-18,BMG676751016,55.26,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-06-25,BMG676751016,53.6,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-07-02,BMG676751016,53.05,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-07-09,BMG676751016,53.11,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-07-16,BMG676751016,54.98,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-07-23,BMG676751016,54.18,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-07-30,BMG676751016,52.79,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-08-06,BMG676751016,53.09,ORBIS JAPAN EQUITY (U (USD)             
BMG676751016,2020-08-13,BMG676751016,56.55,ORBIS JAPAN EQUITY (U (USD)             
