,date,isin,nav,name
AT0000768296,2020-01-03,AT0000768296,187.47,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-07,AT0000768296,187.86,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-08,AT0000768296,187.79,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-09,AT0000768296,187.55,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-10,AT0000768296,187.28,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-13,AT0000768296,187.4,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-14,AT0000768296,187.16,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-15,AT0000768296,187.25,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-16,AT0000768296,187.46,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-17,AT0000768296,187.61,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-20,AT0000768296,187.64,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-22,AT0000768296,187.93,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-23,AT0000768296,188.02,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-24,AT0000768296,188.33,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-27,AT0000768296,188.44,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-28,AT0000768296,188.73,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-29,AT0000768296,188.47,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-30,AT0000768296,188.68,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-01-31,AT0000768296,188.81,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-03,AT0000768296,189.08,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-04,AT0000768296,188.99,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-05,AT0000768296,188.94,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-06,AT0000768296,188.77,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-07,AT0000768296,188.78,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-10,AT0000768296,188.89,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-11,AT0000768296,189.01,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-12,AT0000768296,189.01,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-13,AT0000768296,189.0,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-14,AT0000768296,189.03,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-17,AT0000768296,189.16,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-19,AT0000768296,189.24,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-20,AT0000768296,189.33,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-21,AT0000768296,189.39,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-24,AT0000768296,189.33,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-25,AT0000768296,189.26,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-26,AT0000768296,189.21,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-27,AT0000768296,188.84,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-02-28,AT0000768296,188.81,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-02,AT0000768296,188.35,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-03,AT0000768296,188.29,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-04,AT0000768296,188.46,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-05,AT0000768296,188.65,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-06,AT0000768296,188.82,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-09,AT0000768296,188.27,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-10,AT0000768296,186.93,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-11,AT0000768296,186.37,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-12,AT0000768296,185.49,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-13,AT0000768296,183.59,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-16,AT0000768296,181.93,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-17,AT0000768296,179.34,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-18,AT0000768296,177.78,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-19,AT0000768296,173.73,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-20,AT0000768296,170.93,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-23,AT0000768296,171.01,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-24,AT0000768296,170.34,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-25,AT0000768296,169.42,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-03-26,AT0000768296,169.96,"SPÄNGLER IQAM BOND CO ""T"" (EUR)"
AT0000768296,2020-04-24,AT0000768296,177.04,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-04-27,AT0000768296,177.58,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-04-28,AT0000768296,177.86,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-04-29,AT0000768296,178.21,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-04-30,AT0000768296,178.47,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-04,AT0000768296,179.01,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-05,AT0000768296,178.83,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-06,AT0000768296,179.12,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-07,AT0000768296,178.6,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-08,AT0000768296,178.66,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-11,AT0000768296,178.64,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-12,AT0000768296,178.52,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-13,AT0000768296,178.48,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-14,AT0000768296,178.39,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-15,AT0000768296,178.02,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-18,AT0000768296,178.06,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-19,AT0000768296,177.97,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-20,AT0000768296,177.97,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-22,AT0000768296,179.03,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-25,AT0000768296,179.11,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-27,AT0000768296,179.11,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-28,AT0000768296,179.59,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-05-29,AT0000768296,179.93,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-06-02,AT0000768296,180.04,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-06-03,AT0000768296,180.41,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-06-04,AT0000768296,180.78,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-06-05,AT0000768296,181.26,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-06-08,AT0000768296,182.11,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
AT0000768296,2020-06-09,AT0000768296,182.82,"SP�NGLER IQAM BOND CO ""T"" (EUR)         "
