,date,isin,nav,name
CH0103447766,2020-03-31,CH0103447766,877.86,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-01,CH0103447766,860.73,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-02,CH0103447766,881.97,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-03,CH0103447766,880.03,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-06,CH0103447766,898.86,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-07,CH0103447766,899.24,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-08,CH0103447766,898.25,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-09,CH0103447766,915.75,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-14,CH0103447766,948.31,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-15,CH0103447766,935.76,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-16,CH0103447766,941.55,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-17,CH0103447766,921.69,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-20,CH0103447766,918.23,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-21,CH0103447766,915.9,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-22,CH0103447766,931.42,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-23,CH0103447766,945.29,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-24,CH0103447766,934.28,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-27,CH0103447766,933.66,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-28,CH0103447766,920.97,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-29,CH0103447766,927.33,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-04-30,CH0103447766,926.91,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-04,CH0103447766,930.39,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-05,CH0103447766,925.18,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-06,CH0103447766,920.78,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-07,CH0103447766,927.68,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-11,CH0103447766,926.88,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-12,CH0103447766,926.68,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-13,CH0103447766,930.03,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-14,CH0103447766,942.91,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-15,CH0103447766,945.12,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-18,CH0103447766,944.6,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-19,CH0103447766,946.27,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-20,CH0103447766,951.91,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-22,CH0103447766,943.69,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-26,CH0103447766,936.47,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-27,CH0103447766,922.03,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-28,CH0103447766,934.54,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-05-29,CH0103447766,940.71,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-02,CH0103447766,947.64,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-03,CH0103447766,927.71,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-04,CH0103447766,924.8,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-05,CH0103447766,915.81,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-08,CH0103447766,919.5,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-09,CH0103447766,931.95,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-10,CH0103447766,936.5,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-11,CH0103447766,945.39,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-12,CH0103447766,942.98,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-15,CH0103447766,930.34,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-16,CH0103447766,935.42,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-17,CH0103447766,937.88,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-18,CH0103447766,935.32,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-24,CH0103447766,960.85,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-25,CH0103447766,955.59,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-26,CH0103447766,950.58,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-29,CH0103447766,963.89,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-06-30,CH0103447766,961.89,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-01,CH0103447766,963.47,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-02,CH0103447766,966.96,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-03,CH0103447766,964.44,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-06,CH0103447766,972.6,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-07,CH0103447766,973.37,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-08,CH0103447766,984.94,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-09,CH0103447766,985.39,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-10,CH0103447766,980.48,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-13,CH0103447766,982.88,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-14,CH0103447766,979.95,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-16,CH0103447766,982.88,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-17,CH0103447766,982.82,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-20,CH0103447766,987.02,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-21,CH0103447766,1001.09,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-22,CH0103447766,1006.31,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-23,CH0103447766,1020.09,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-24,CH0103447766,1032.63,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-27,CH0103447766,1050.78,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-28,CH0103447766,1052.92,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-29,CH0103447766,1058.11,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-30,CH0103447766,1061.44,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-07-31,CH0103447766,1064.99,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-08-03,CH0103447766,1061.64,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-08-04,CH0103447766,1071.64,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-08-05,CH0103447766,1109.47,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-08-06,CH0103447766,1119.72,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-08-07,CH0103447766,1100.2,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-08-10,CH0103447766,1107.42,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-08-11,CH0103447766,1050.56,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-08-12,CH0103447766,1046.33,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-08-13,CH0103447766,1053.0,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-08-14,CH0103447766,1053.25,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-08-17,CH0103447766,1068.44,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-08-18,CH0103447766,1087.52,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
CH0103447766,2020-08-19,CH0103447766,1072.56,SWISSCANTO ETF PRECIOUS METAL - PHYSICAL
