,date,isin,nav,name
FR0007056841,2020-01-03,FR0007056841,256.2148,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-06,FR0007056841,256.2655,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-07,FR0007056841,256.2963,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-08,FR0007056841,258.2536,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-09,FR0007056841,260.5812,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-10,FR0007056841,259.1265,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-13,FR0007056841,259.3969,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-14,FR0007056841,259.9816,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-15,FR0007056841,260.0934,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-16,FR0007056841,262.725,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-17,FR0007056841,264.3246,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-21,FR0007056841,262.8842,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-22,FR0007056841,263.3302,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-23,FR0007056841,263.8407,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-24,FR0007056841,262.787,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-27,FR0007056841,258.9659,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-28,FR0007056841,260.9479,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-29,FR0007056841,261.1007,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-30,FR0007056841,261.3856,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-01-31,FR0007056841,254.835,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-03,FR0007056841,256.6994,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-04,FR0007056841,260.8338,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-05,FR0007056841,266.089,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-06,FR0007056841,267.5067,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-07,FR0007056841,265.412,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-10,FR0007056841,268.0173,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-11,FR0007056841,268.2217,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-12,FR0007056841,271.239,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-13,FR0007056841,271.4327,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-14,FR0007056841,271.3315,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-18,FR0007056841,270.3816,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-19,FR0007056841,272.2428,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-20,FR0007056841,270.779,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-21,FR0007056841,267.4694,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-24,FR0007056841,257.8872,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-25,FR0007056841,249.5921,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-26,FR0007056841,248.4286,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-27,FR0007056841,234.8792,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-02-28,FR0007056841,231.7728,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-02,FR0007056841,240.3593,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-03,FR0007056841,232.3148,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-04,FR0007056841,243.6397,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-05,FR0007056841,233.9122,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-06,FR0007056841,229.1272,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-09,FR0007056841,209.3239,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-10,FR0007056841,220.9993,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-11,FR0007056841,209.3581,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-12,FR0007056841,191.7796,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-13,FR0007056841,210.063,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-16,FR0007056841,181.7679,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-17,FR0007056841,194.113,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-18,FR0007056841,184.2046,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-19,FR0007056841,188.2651,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-20,FR0007056841,179.9162,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-23,FR0007056841,173.3117,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-24,FR0007056841,192.3473,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-25,FR0007056841,196.2972,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-26,FR0007056841,205.1847,8LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-27,FR0007056841,196.2511,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-30,FR0007056841,203.0392,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-03-31,FR0007056841,200.3433,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-04-01,FR0007056841,192.2933,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-04-02,FR0007056841,197.7376,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-04-03,FR0007056841,195.6152,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-04-06,FR0007056841,211.0305,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
FR0007056841,2020-04-07,FR0007056841,211.0305,LYXOR UCITS ETF DOW JONES INDUSTRIAL AVE
