,date,isin,nav,name
BE0058183808,2020-01-03,BE0058183808,201.54,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-06,BE0058183808,200.0,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-07,BE0058183808,200.92,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-08,BE0058183808,200.15,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-09,BE0058183808,201.75,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-10,BE0058183808,201.12,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-13,BE0058183808,200.77,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-14,BE0058183808,200.97,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-15,BE0058183808,200.97,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-16,BE0058183808,201.45,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-17,BE0058183808,203.05,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-20,BE0058183808,203.72,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-21,BE0058183808,202.92,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-22,BE0058183808,202.9,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-23,BE0058183808,201.96,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-24,BE0058183808,203.1,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-27,BE0058183808,199.13,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-28,BE0058183808,200.34,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-29,BE0058183808,201.06,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-30,BE0058183808,198.9,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-01-31,BE0058183808,197.75,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-03,BE0058183808,197.72,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-04,BE0058183808,200.64,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-05,BE0058183808,201.16,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-06,BE0058183808,201.75,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-07,BE0058183808,200.9,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-10,BE0058183808,200.84,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-11,BE0058183808,202.96,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-12,BE0058183808,204.39,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-13,BE0058183808,204.58,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-14,BE0058183808,204.87,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-17,BE0058183808,205.47,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-18,BE0058183808,205.05,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-19,BE0058183808,206.66,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-20,BE0058183808,207.24,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-21,BE0058183808,205.96,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-24,BE0058183808,196.33,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-25,BE0058183808,195.01,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-26,BE0058183808,194.02,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-27,BE0058183808,187.37,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-02-28,BE0058183808,182.06,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-02,BE0058183808,181.69,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-03,BE0058183808,183.97,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-04,BE0058183808,183.17,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-05,BE0058183808,179.4,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-06,BE0058183808,173.94,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-09,BE0058183808,162.92,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-10,BE0058183808,161.65,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-11,BE0058183808,158.02,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-12,BE0058183808,140.18,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-13,BE0058183808,142.0,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-16,BE0058183808,130.11,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-17,BE0058183808,124.48,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-18,BE0058183808,121.14,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-19,BE0058183808,123.06,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-20,BE0058183808,127.38,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-23,BE0058183808,123.07,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-24,BE0058183808,131.66,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-25,BE0058183808,133.41,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC"
BE0058183808,2020-03-26,BE0058183808,136.94,"8DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC "
BE0058183808,2020-03-27,BE0058183808,133.44,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC "
BE0058183808,2020-03-30,BE0058183808,133.79,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC "
BE0058183808,2020-03-31,BE0058183808,136.57,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC "
BE0058183808,2020-04-01,BE0058183808,135.48,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC "
BE0058183808,2020-04-02,BE0058183808,136.07,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC "
BE0058183808,2020-04-03,BE0058183808,134.59,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC "
BE0058183808,2020-04-06,BE0058183808,138.48,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC "
BE0058183808,2020-04-07,BE0058183808,141.29,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC "
BE0058183808,2020-04-08,BE0058183808,144.13,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC "
BE0058183808,2020-04-09,BE0058183808,146.0,"DPAM INV B EQ EUR SM CAPS ""A"" (EUR) INC "
