,date,isin,nav,name
AT0000810643,2020-01-03,AT0000810643,12.53,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-07,AT0000810643,12.51,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-08,AT0000810643,12.53,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-09,AT0000810643,12.56,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-10,AT0000810643,12.59,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-13,AT0000810643,12.61,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-14,AT0000810643,12.61,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-15,AT0000810643,12.63,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-16,AT0000810643,12.63,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-17,AT0000810643,12.63,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-20,AT0000810643,12.68,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-21,AT0000810643,12.68,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-22,AT0000810643,12.66,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-23,AT0000810643,12.68,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-24,AT0000810643,12.65,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-27,AT0000810643,12.68,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-28,AT0000810643,12.59,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-29,AT0000810643,12.58,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-30,AT0000810643,12.63,"ARIQON MULTI ASSET AU ""T"" (EUR)"
AT0000810643,2020-01-31,AT0000810643,12.59,"ARIQON MULTI ASSET AU ""T"" (EUR)"
