,date,isin,nav,name
CH0011292379,2020-08-25,CH0011292379,1043.55,"PICTET (CH) SHORT-TER ""J"" (USD) D       "
CH0011292379,2020-08-26,CH0011292379,1043.56,"PICTET (CH) SHORT-TER ""J"" (USD) D       "
CH0011292379,2020-08-27,CH0011292379,1043.57,"PICTET (CH) SHORT-TER ""J"" (USD) D       "
CH0011292379,2020-08-28,CH0011292379,1043.61,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-08-31,CH0011292379,1043.59,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-01,CH0011292379,1043.59,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-02,CH0011292379,1043.62,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-03,CH0011292379,1043.62,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-04,CH0011292379,1043.69,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-08,CH0011292379,1043.69,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-09,CH0011292379,1043.62,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-10,CH0011292379,1043.61,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-11,CH0011292379,1043.65,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-14,CH0011292379,1043.66,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-15,CH0011292379,1043.67,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-16,CH0011292379,1043.7,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-17,CH0011292379,1043.74,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-18,CH0011292379,1043.77,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-21,CH0011292379,1043.8,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-22,CH0011292379,1043.75,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-23,CH0011292379,1043.77,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-24,CH0011292379,1043.79,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-25,CH0011292379,1043.81,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-28,CH0011292379,1043.82,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-29,CH0011292379,1043.83,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-09-30,CH0011292379,1043.79,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-01,CH0011292379,1043.82,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-02,CH0011292379,1043.85,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-05,CH0011292379,1043.88,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-06,CH0011292379,1043.87,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-07,CH0011292379,1043.92,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-08,CH0011292379,1043.93,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-09,CH0011292379,1043.96,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-13,CH0011292379,1043.91,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-14,CH0011292379,1043.91,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-15,CH0011292379,1043.92,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-16,CH0011292379,1043.95,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-19,CH0011292379,1043.97,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-21,CH0011292379,1044.01,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-22,CH0011292379,1043.99,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-23,CH0011292379,1044.01,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-26,CH0011292379,1044.01,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-27,CH0011292379,1044.0,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-28,CH0011292379,1044.02,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-29,CH0011292379,1044.03,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-10-30,CH0011292379,1043.96,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-02,CH0011292379,1044.01,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-03,CH0011292379,1043.99,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-04,CH0011292379,1043.99,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-05,CH0011292379,1043.99,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-06,CH0011292379,1044.04,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-09,CH0011292379,1044.04,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-10,CH0011292379,1044.07,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-12,CH0011292379,1044.02,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-13,CH0011292379,1044.06,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-16,CH0011292379,1044.11,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-17,CH0011292379,1044.12,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-18,CH0011292379,1040.22,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-20,CH0011292379,1040.23,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-23,CH0011292379,1040.22,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-24,CH0011292379,1040.21,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-25,CH0011292379,1040.25,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-27,CH0011292379,1040.29,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-11-30,CH0011292379,1040.21,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-12-01,CH0011292379,1040.19,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-12-02,CH0011292379,1040.21,PICTET (CH) SHORT-TERM MONEY MARKET (USD
CH0011292379,2020-12-03,CH0011292379,1040.25,PICTET (CH) SHORT-TERM MONEY MARKET (USD
