,date,isin,nav,name
BE0058182792,2020-01-03,BE0058182792,218.08,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-06,BE0058182792,217.17,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-07,BE0058182792,217.87,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-08,BE0058182792,218.82,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-09,BE0058182792,220.0,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-10,BE0058182792,220.2,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-13,BE0058182792,220.01,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-14,BE0058182792,220.33,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-15,BE0058182792,220.2,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-16,BE0058182792,220.25,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-17,BE0058182792,222.11,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-20,BE0058182792,222.44,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-21,BE0058182792,221.93,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-22,BE0058182792,222.24,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-23,BE0058182792,220.21,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-24,BE0058182792,223.11,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-27,BE0058182792,217.82,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-28,BE0058182792,219.59,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-29,BE0058182792,220.69,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-30,BE0058182792,218.06,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-01-31,BE0058182792,215.97,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-03,BE0058182792,218.06,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-04,BE0058182792,221.26,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-05,BE0058182792,224.44,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-06,BE0058182792,225.38,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-07,BE0058182792,224.76,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-10,BE0058182792,224.66,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-11,BE0058182792,227.29,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-12,BE0058182792,228.47,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-13,BE0058182792,228.62,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-14,BE0058182792,229.06,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-17,BE0058182792,229.92,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-18,BE0058182792,229.33,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-19,BE0058182792,231.83,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-20,BE0058182792,230.08,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-21,BE0058182792,229.11,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-24,BE0058182792,220.11,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-25,BE0058182792,216.11,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-26,BE0058182792,216.64,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-27,BE0058182792,209.65,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-02-28,BE0058182792,202.98,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-02,BE0058182792,204.34,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-03,BE0058182792,207.31,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-04,BE0058182792,208.61,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-05,BE0058182792,205.87,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-06,BE0058182792,198.52,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-09,BE0058182792,184.08,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-10,BE0058182792,181.54,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-11,BE0058182792,180.25,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-12,BE0058182792,159.53,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-13,BE0058182792,163.36,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-16,BE0058182792,153.65,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-17,BE0058182792,156.63,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-18,BE0058182792,151.3,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-19,BE0058182792,155.26,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-20,BE0058182792,159.14,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-23,BE0058182792,155.71,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-24,BE0058182792,168.38,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-25,BE0058182792,172.34,"DPAM INV B EQ EURLND ""B"" (EUR) ACC"
BE0058182792,2020-03-26,BE0058182792,176.43,"8DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-03-27,BE0058182792,170.76,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-03-30,BE0058182792,171.88,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-03-31,BE0058182792,174.13,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-01,BE0058182792,168.92,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-02,BE0058182792,169.1,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-03,BE0058182792,167.27,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-06,BE0058182792,173.67,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-07,BE0058182792,176.79,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-08,BE0058182792,177.8,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-09,BE0058182792,180.78,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-14,BE0058182792,182.63,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-15,BE0058182792,176.71,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-16,BE0058182792,177.84,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-17,BE0058182792,182.2,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-20,BE0058182792,183.16,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-21,BE0058182792,178.12,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-22,BE0058182792,181.18,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-23,BE0058182792,182.53,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-24,BE0058182792,180.71,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-27,BE0058182792,184.04,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-28,BE0058182792,186.68,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-29,BE0058182792,189.61,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-04-30,BE0058182792,186.35,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-04,BE0058182792,180.13,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-05,BE0058182792,183.39,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-06,BE0058182792,182.74,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-07,BE0058182792,185.27,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-08,BE0058182792,187.08,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-11,BE0058182792,186.32,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-12,BE0058182792,186.53,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-13,BE0058182792,184.05,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-14,BE0058182792,180.32,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-15,BE0058182792,181.07,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-18,BE0058182792,188.37,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-19,BE0058182792,186.86,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-20,BE0058182792,189.87,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-25,BE0058182792,192.59,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-26,BE0058182792,194.38,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-27,BE0058182792,194.94,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-05-28,BE0058182792,197.67,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-02,BE0058182792,200.81,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-03,BE0058182792,205.58,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-04,BE0058182792,205.19,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-05,BE0058182792,208.81,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-08,BE0058182792,207.44,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-09,BE0058182792,206.01,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-10,BE0058182792,205.33,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-11,BE0058182792,198.05,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-12,BE0058182792,198.72,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-15,BE0058182792,198.89,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-16,BE0058182792,204.54,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-17,BE0058182792,205.51,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-18,BE0058182792,205.21,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-19,BE0058182792,206.14,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-24,BE0058182792,202.53,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-25,BE0058182792,204.41,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
BE0058182792,2020-06-26,BE0058182792,203.87,"DPAM INV B EQ EURLND ""B"" (EUR) ACC      "
