,date,isin,nav,name
AT0000497268,2020-01-03,AT0000497268,283.58,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-07,AT0000497268,280.11,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-08,AT0000497268,282.22,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-09,AT0000497268,282.27,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-10,AT0000497268,287.2,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-13,AT0000497268,287.86,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-14,AT0000497268,290.24,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-15,AT0000497268,290.5,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-16,AT0000497268,287.95,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-17,AT0000497268,289.11,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-20,AT0000497268,291.95,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-21,AT0000497268,291.69,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-22,AT0000497268,286.57,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-23,AT0000497268,289.29,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-24,AT0000497268,287.46,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-27,AT0000497268,287.39,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-28,AT0000497268,283.9,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-29,AT0000497268,283.65,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-30,AT0000497268,282.59,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-01-31,AT0000497268,275.03,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-03,AT0000497268,270.55,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-04,AT0000497268,272.26,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-05,AT0000497268,278.79,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-06,AT0000497268,281.18,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-07,AT0000497268,284.9,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-10,AT0000497268,282.28,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-11,AT0000497268,282.09,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-12,AT0000497268,285.73,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-13,AT0000497268,288.87,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-14,AT0000497268,289.63,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-17,AT0000497268,289.82,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-18,AT0000497268,290.42,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-19,AT0000497268,287.12,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-20,AT0000497268,290.06,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-21,AT0000497268,287.29,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-24,AT0000497268,283.08,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-25,AT0000497268,275.1,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-26,AT0000497268,275.34,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-27,AT0000497268,271.72,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-02-28,AT0000497268,265.47,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-02,AT0000497268,258.74,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-03,AT0000497268,258.4,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-04,AT0000497268,259.99,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-05,AT0000497268,263.9,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-06,AT0000497268,263.02,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-09,AT0000497268,253.33,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-10,AT0000497268,235.18,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-11,AT0000497268,240.29,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-12,AT0000497268,237.93,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-13,AT0000497268,225.03,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-16,AT0000497268,227.8,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-17,AT0000497268,210.95,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-18,AT0000497268,212.14,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-19,AT0000497268,203.87,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-20,AT0000497268,200.33,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-23,AT0000497268,211.07,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-24,AT0000497268,197.51,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-25,AT0000497268,209.0,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-26,AT0000497268,217.6,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC"
AT0000497268,2020-03-27,AT0000497268,217.37,"9RAIFFEISEN EM MKT EQ ""R-VTA"" ACC        "
AT0000497268,2020-03-30,AT0000497268,214.37,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC        "
AT0000497268,2020-03-31,AT0000497268,211.98,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC        "
AT0000497268,2020-04-01,AT0000497268,216.55,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC        "
AT0000497268,2020-04-02,AT0000497268,211.65,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC        "
AT0000497268,2020-04-03,AT0000497268,215.42,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC        "
AT0000497268,2020-04-06,AT0000497268,214.69,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC        "
AT0000497268,2020-04-07,AT0000497268,221.24,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC        "
AT0000497268,2020-04-08,AT0000497268,224.95,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC        "
AT0000497268,2020-04-09,AT0000497268,224.25,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC        "
AT0000497268,2020-04-10,AT0000497268,226.54,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC        "
AT0000497268,2020-04-14,AT0000497268,226.74,"RAIFFEISEN EM MKT EQ ""R-VTA"" ACC        "
