,date,isin,nav,name
CH0215804599,2020-01-06,CH0215804599,9996.48,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-07,CH0215804599,9960.3,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-08,CH0215804599,9975.74,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-09,CH0215804599,9963.89,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-10,CH0215804599,9959.6,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-14,CH0215804599,9940.28,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-15,CH0215804599,9938.0,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-16,CH0215804599,9939.32,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-17,CH0215804599,9942.75,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-20,CH0215804599,9931.56,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-21,CH0215804599,9957.98,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-22,CH0215804599,9957.79,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-23,CH0215804599,9982.02,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-24,CH0215804599,9986.7,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-27,CH0215804599,10023.59,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-28,CH0215804599,10012.2,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-29,CH0215804599,10012.46,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-30,CH0215804599,10028.63,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-01-31,CH0215804599,10020.76,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-03,CH0215804599,10014.57,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-04,CH0215804599,10007.53,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-05,CH0215804599,9983.69,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-06,CH0215804599,9969.28,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-07,CH0215804599,9997.8,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-10,CH0215804599,10025.27,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-12,CH0215804599,10006.62,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-13,CH0215804599,10002.41,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-14,CH0215804599,9994.86,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-17,CH0215804599,10011.04,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-18,CH0215804599,10031.84,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-19,CH0215804599,10012.79,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-20,CH0215804599,10022.15,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-21,CH0215804599,10040.78,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-25,CH0215804599,10078.44,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-26,CH0215804599,10058.07,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-27,CH0215804599,10058.03,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-02-28,CH0215804599,10126.25,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-03-02,CH0215804599,10112.54,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-03-03,CH0215804599,10081.8,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-03-04,CH0215804599,10101.53,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-03-05,CH0215804599,10065.09,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-03-06,CH0215804599,10098.06,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-03-09,CH0215804599,10144.12,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-03-10,CH0215804599,10018.17,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
CH0215804599,2020-03-11,CH0215804599,10050.28,"SWISSCANTO (CH) INDEX BOND FUND JAPAN ""FA"" (JPY) INC"
