,date,isin,nav,name
BE0947853660,2020-01-03,BE0947853660,349.7,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-06,BE0947853660,349.12,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-07,BE0947853660,349.05,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-08,BE0947853660,351.63,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-09,BE0947853660,353.86,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-10,BE0947853660,352.52,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-13,BE0947853660,353.68,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-14,BE0947853660,354.34,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-15,BE0947853660,353.36,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-16,BE0947853660,356.7,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-17,BE0947853660,359.51,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-21,BE0947853660,357.44,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-22,BE0947853660,358.98,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-23,BE0947853660,360.55,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-24,BE0947853660,357.13,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-27,BE0947853660,351.31,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-28,BE0947853660,355.0,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
BE0947853660,2020-01-29,BE0947853660,354.11,"DPAM CAPITAL B EQUITI ""B"" (EUR) B"
