,date,isin,nav,name
AT0000615836,2020-01-03,AT0000615836,16.02,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-07,AT0000615836,16.04,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-08,AT0000615836,16.04,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-09,AT0000615836,16.05,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-10,AT0000615836,16.05,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-13,AT0000615836,16.07,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-14,AT0000615836,16.08,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-15,AT0000615836,16.08,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-16,AT0000615836,16.09,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-17,AT0000615836,16.09,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-20,AT0000615836,16.11,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-21,AT0000615836,16.12,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-22,AT0000615836,16.13,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-23,AT0000615836,16.13,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-24,AT0000615836,16.14,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-27,AT0000615836,16.15,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-28,AT0000615836,16.15,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-29,AT0000615836,16.14,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-30,AT0000615836,16.15,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-01-31,AT0000615836,16.16,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-03,AT0000615836,16.15,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-04,AT0000615836,16.15,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-05,AT0000615836,16.15,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-06,AT0000615836,16.17,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-07,AT0000615836,16.19,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-10,AT0000615836,16.21,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-11,AT0000615836,16.21,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-12,AT0000615836,16.22,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-13,AT0000615836,16.23,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-14,AT0000615836,16.26,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-17,AT0000615836,16.26,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-18,AT0000615836,16.27,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-19,AT0000615836,16.28,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-20,AT0000615836,16.28,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-21,AT0000615836,16.3,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-24,AT0000615836,16.31,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-25,AT0000615836,16.28,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-26,AT0000615836,16.25,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-27,AT0000615836,16.22,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-02-28,AT0000615836,16.17,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-02,AT0000615836,16.15,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-03,AT0000615836,16.1,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-04,AT0000615836,16.12,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-05,AT0000615836,16.16,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-06,AT0000615836,16.16,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-09,AT0000615836,16.14,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-10,AT0000615836,16.07,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-11,AT0000615836,15.93,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-12,AT0000615836,15.9,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-13,AT0000615836,15.83,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-16,AT0000615836,15.65,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-17,AT0000615836,15.58,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-18,AT0000615836,15.52,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-19,AT0000615836,15.43,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-20,AT0000615836,15.37,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-23,AT0000615836,15.38,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-24,AT0000615836,15.38,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-25,AT0000615836,15.36,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-26,AT0000615836,15.37,"ARIQON KONSERVATIV ""T"" (EUR)"
AT0000615836,2020-03-31,AT0000615836,15.39,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-01,AT0000615836,15.39,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-02,AT0000615836,15.39,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-03,AT0000615836,15.4,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-06,AT0000615836,15.41,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-07,AT0000615836,15.4,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-08,AT0000615836,15.41,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-09,AT0000615836,15.43,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-14,AT0000615836,15.46,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-15,AT0000615836,15.51,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-16,AT0000615836,15.55,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-17,AT0000615836,15.54,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-20,AT0000615836,15.54,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-21,AT0000615836,15.54,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-22,AT0000615836,15.53,"ARIQON KONSERVATIV ""T"" (EUR)            "
AT0000615836,2020-04-23,AT0000615836,15.49,"ARIQON KONSERVATIV ""T"" (EUR)            "
