,date,isin,nav,name
CH0002792171,2020-01-03,CH0002792171,125.25,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-06,CH0002792171,125.53,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-07,CH0002792171,125.26,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-08,CH0002792171,125.49,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-09,CH0002792171,125.45,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-10,CH0002792171,125.58,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-13,CH0002792171,125.76,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-14,CH0002792171,125.88,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-15,CH0002792171,125.88,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-16,CH0002792171,126.11,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-17,CH0002792171,126.25,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-20,CH0002792171,126.3,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-21,CH0002792171,126.33,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-22,CH0002792171,126.43,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-23,CH0002792171,126.25,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-24,CH0002792171,126.01,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-27,CH0002792171,125.28,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-28,CH0002792171,125.55,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-29,CH0002792171,125.75,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-30,CH0002792171,125.42,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-01-31,CH0002792171,124.96,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-02-03,CH0002792171,125.11,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-02-04,CH0002792171,126.09,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-02-05,CH0002792171,126.21,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
CH0002792171,2020-02-06,CH0002792171,126.77,"UBS (CH) STRATEGY YIELD (USD) ""P"" D"
