,date,isin,nav,name
CH0000966991,2020-01-03,CH0000966991,121.27,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-06,CH0000966991,119.16,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-07,CH0000966991,120.96,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-08,CH0000966991,120.14,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-09,CH0000966991,122.75,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-10,CH0000966991,123.52,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-13,CH0000966991,124.82,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-14,CH0000966991,125.39,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-15,CH0000966991,124.47,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-16,CH0000966991,124.62,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-17,CH0000966991,125.11,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-20,CH0000966991,124.64,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-21,CH0000966991,122.63,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-22,CH0000966991,123.23,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-23,CH0000966991,121.47,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-24,CH0000966991,122.17,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-28,CH0000966991,119.61,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
CH0000966991,2020-01-29,CH0000966991,119.53,"UBS (CH) EQ FD - EMERGING ASIA ""P"" D"
