,date,isin,nav,name
AT0000809140,2020-05-29,AT0000809140,134.45,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-05,AT0000809140,134.86,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-08,AT0000809140,134.92,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-09,AT0000809140,135.14,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-10,AT0000809140,135.15,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-12,AT0000809140,135.15,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-15,AT0000809140,135.2,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-16,AT0000809140,135.13,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-17,AT0000809140,135.14,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-18,AT0000809140,135.37,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-19,AT0000809140,135.33,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-22,AT0000809140,135.33,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-25,AT0000809140,135.39,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-26,AT0000809140,135.39,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-29,AT0000809140,135.43,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-06-30,AT0000809140,135.51,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-01,AT0000809140,135.54,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-02,AT0000809140,135.5,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-03,AT0000809140,135.53,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-06,AT0000809140,135.55,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-07,AT0000809140,135.54,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-08,AT0000809140,135.67,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-09,AT0000809140,135.67,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-10,AT0000809140,135.69,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-13,AT0000809140,134.99,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-14,AT0000809140,135.02,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-15,AT0000809140,135.06,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-17,AT0000809140,135.02,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-20,AT0000809140,135.05,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-21,AT0000809140,135.12,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-22,AT0000809140,135.15,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-23,AT0000809140,135.21,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-24,AT0000809140,135.24,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-27,AT0000809140,135.22,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-28,AT0000809140,135.24,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-29,AT0000809140,135.29,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-30,AT0000809140,135.34,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-07-31,AT0000809140,135.36,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-03,AT0000809140,135.4,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-04,AT0000809140,135.32,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-05,AT0000809140,135.36,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-06,AT0000809140,135.38,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-07,AT0000809140,135.35,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-10,AT0000809140,135.4,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-11,AT0000809140,135.47,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-12,AT0000809140,135.5,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-13,AT0000809140,135.54,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-14,AT0000809140,135.54,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-17,AT0000809140,135.52,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-18,AT0000809140,135.55,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-19,AT0000809140,135.53,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-20,AT0000809140,135.5,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-21,AT0000809140,135.53,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-24,AT0000809140,135.52,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-25,AT0000809140,135.59,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-26,AT0000809140,135.64,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-27,AT0000809140,135.54,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-28,AT0000809140,135.51,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-08-31,AT0000809140,135.58,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-01,AT0000809140,135.59,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-02,AT0000809140,135.57,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-03,AT0000809140,135.61,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-04,AT0000809140,135.65,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-07,AT0000809140,135.65,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-08,AT0000809140,135.65,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-09,AT0000809140,135.57,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-10,AT0000809140,135.63,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-11,AT0000809140,135.66,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-14,AT0000809140,135.68,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-15,AT0000809140,135.68,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-16,AT0000809140,135.67,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-17,AT0000809140,135.7,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-18,AT0000809140,135.64,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-21,AT0000809140,135.66,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-22,AT0000809140,135.65,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-23,AT0000809140,135.68,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-24,AT0000809140,135.72,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-25,AT0000809140,135.7,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-28,AT0000809140,135.61,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-29,AT0000809140,135.61,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-09-30,AT0000809140,135.6,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-01,AT0000809140,135.65,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-02,AT0000809140,135.65,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-05,AT0000809140,135.67,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-06,AT0000809140,135.66,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-07,AT0000809140,135.73,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-08,AT0000809140,135.71,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-09,AT0000809140,135.74,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-12,AT0000809140,135.67,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-13,AT0000809140,135.65,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-14,AT0000809140,135.68,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-15,AT0000809140,135.7,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-16,AT0000809140,135.67,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-19,AT0000809140,135.75,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-20,AT0000809140,135.72,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-21,AT0000809140,135.77,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-22,AT0000809140,135.8,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-23,AT0000809140,135.76,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-27,AT0000809140,135.7,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-28,AT0000809140,135.72,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-29,AT0000809140,135.68,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-10-30,AT0000809140,135.63,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-02,AT0000809140,135.72,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-03,AT0000809140,135.63,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-04,AT0000809140,135.75,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-05,AT0000809140,135.77,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-06,AT0000809140,135.78,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-09,AT0000809140,135.84,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-10,AT0000809140,135.85,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-11,AT0000809140,135.87,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-12,AT0000809140,135.88,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-13,AT0000809140,135.81,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-16,AT0000809140,135.89,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-17,AT0000809140,135.89,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-18,AT0000809140,135.9,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-19,AT0000809140,135.86,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-20,AT0000809140,135.89,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-23,AT0000809140,135.91,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-24,AT0000809140,135.93,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-25,AT0000809140,135.94,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-26,AT0000809140,135.88,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-27,AT0000809140,135.87,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-11-30,AT0000809140,135.86,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-12-01,AT0000809140,135.95,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-12-02,AT0000809140,135.96,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-12-03,AT0000809140,135.96,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-12-04,AT0000809140,136.01,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-12-07,AT0000809140,136.05,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-12-09,AT0000809140,135.98,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-12-10,AT0000809140,136.01,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000809140,2020-12-11,AT0000809140,136.01,"ERSTE RESERVE DOLLAR ""T"" (USD)          "
AT0000817523,2020-04-24,AT0000817523,143.02,"ERSTE BOND DOLLAR FON ""T"" (USD) A       "
AT0000817523,2020-04-27,AT0000817523,143.16,"ERSTE BOND DOLLAR FON ""T"" (USD) A       "
AT0000817523,2020-04-28,AT0000817523,142.49,"ERSTE BOND DOLLAR FON ""T"" (USD) A       "
AT0000817523,2020-04-29,AT0000817523,142.94,"ERSTE BOND DOLLAR FON ""T"" (USD) A       "
AT0000817523,2020-04-30,AT0000817523,142.78,"ERSTE BOND DOLLAR FON ""T"" (USD) A       "
AT0000817523,2020-05-04,AT0000817523,142.6,"ERSTE BOND DOLLAR FON ""T"" (USD) A       "
AT0000817523,2020-05-05,AT0000817523,142.58,"ERSTE BOND DOLLAR FON ""T"" (USD) A       "
AT0000817523,2020-05-06,AT0000817523,142.35,"ERSTE BOND DOLLAR FON ""T"" (USD) A       "
AT0000817523,2020-05-07,AT0000817523,141.74,"ERSTE BOND DOLLAR FON ""T"" (USD) A       "
AT0000817523,2020-05-08,AT0000817523,142.64,"ERSTE BOND DOLLAR FON ""T"" (USD) A       "
AT0000817523,2020-05-11,AT0000817523,142.09,"ERSTE BOND DOLLAR FON ""T"" (USD) A       "
AT0000817523,2020-05-12,AT0000817523,141.63,"ERSTE BOND DOLLAR FON ""T"" (USD) A       "
AT0000817523,2020-05-13,AT0000817523,142.16,"ERSTE BOND DOLLAR FON ""T"" (USD) A       "
