,date,isin,nav,name
BE0948779229,2020-01-03,BE0948779229,112.8,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-06,BE0948779229,112.13,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-07,BE0948779229,112.6,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-08,BE0948779229,112.71,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-09,BE0948779229,113.06,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-10,BE0948779229,112.91,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-13,BE0948779229,112.61,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-14,BE0948779229,112.57,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-15,BE0948779229,111.98,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-16,BE0948779229,112.14,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-17,BE0948779229,112.83,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-20,BE0948779229,112.75,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-21,BE0948779229,112.38,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-22,BE0948779229,111.73,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-23,BE0948779229,111.15,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-24,BE0948779229,112.12,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-27,BE0948779229,109.48,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-28,BE0948779229,110.39,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-29,BE0948779229,110.72,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-30,BE0948779229,109.26,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-01-31,BE0948779229,107.86,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-03,BE0948779229,108.54,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-04,BE0948779229,110.36,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-05,BE0948779229,111.82,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-06,BE0948779229,112.49,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-07,BE0948779229,111.94,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-10,BE0948779229,111.69,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-11,BE0948779229,112.69,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-12,BE0948779229,113.79,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-13,BE0948779229,113.74,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-14,BE0948779229,113.77,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-17,BE0948779229,114.21,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-18,BE0948779229,113.52,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-19,BE0948779229,114.3,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-20,BE0948779229,113.39,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-21,BE0948779229,112.46,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-24,BE0948779229,108.06,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-25,BE0948779229,106.05,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-26,BE0948779229,106.52,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-27,BE0948779229,102.96,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-02-28,BE0948779229,99.51,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-02,BE0948779229,99.21,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-03,BE0948779229,99.94,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-04,BE0948779229,100.88,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-05,BE0948779229,98.79,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-06,BE0948779229,94.99,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-09,BE0948779229,86.96,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-10,BE0948779229,85.7,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-11,BE0948779229,85.42,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-12,BE0948779229,74.58,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-13,BE0948779229,75.69,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-16,BE0948779229,70.45,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-17,BE0948779229,71.87,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-18,BE0948779229,68.78,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-19,BE0948779229,70.86,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-20,BE0948779229,73.35,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-23,BE0948779229,70.95,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
BE0948779229,2020-03-24,BE0948779229,76.92,"DPAM CAPITAL B EQUITI ""F"" (EUR)"
