,date,isin,nav,name
CH0115514645,2020-07-22,CH0115514645,197.9272,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-07-24,CH0115514645,194.8634,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-07-27,CH0115514645,196.5647,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-07-28,CH0115514645,195.5084,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-07-29,CH0115514645,197.2195,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-07-31,CH0115514645,196.0655,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-03,CH0115514645,197.7019,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-04,CH0115514645,198.8204,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-05,CH0115514645,200.4666,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-06,CH0115514645,200.9078,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-07,CH0115514645,200.591,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-10,CH0115514645,201.0309,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-11,CH0115514645,200.8815,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-12,CH0115514645,203.6121,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-13,CH0115514645,203.53,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-14,CH0115514645,203.0707,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-17,CH0115514645,203.8704,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-18,CH0115514645,204.3622,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-19,CH0115514645,203.9004,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-20,CH0115514645,203.4917,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-21,CH0115514645,203.7804,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-24,CH0115514645,205.9205,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-26,CH0115514645,208.4678,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-27,CH0115514645,208.249,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-28,CH0115514645,209.5155,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-08-31,CH0115514645,209.3874,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-01,CH0115514645,210.4478,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-02,CH0115514645,212.7291,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-03,CH0115514645,206.8742,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-08,CH0115514645,200.6562,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-09,CH0115514645,203.9819,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-10,CH0115514645,201.6735,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-11,CH0115514645,201.6796,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-14,CH0115514645,204.1633,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-15,CH0115514645,205.1561,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-16,CH0115514645,204.7367,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-17,CH0115514645,203.0249,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-18,CH0115514645,201.6354,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-21,CH0115514645,198.4215,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-22,CH0115514645,199.6359,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-23,CH0115514645,196.3615,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-24,CH0115514645,196.0175,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-25,CH0115514645,198.3438,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-28,CH0115514645,201.7697,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-09-29,CH0115514645,201.3079,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-01,CH0115514645,203.1673,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-02,CH0115514645,201.6156,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-05,CH0115514645,205.1741,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-06,CH0115514645,203.3905,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-07,CH0115514645,205.8014,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-08,CH0115514645,207.3825,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-09,CH0115514645,209.1059,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-12,CH0115514645,211.7199,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-13,CH0115514645,210.5388,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-14,CH0115514645,209.6327,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-15,CH0115514645,208.2365,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-16,CH0115514645,208.5343,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-20,CH0115514645,206.9818,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-21,CH0115514645,206.6355,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-22,CH0115514645,206.9521,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-23,CH0115514645,207.7625,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-26,CH0115514645,204.2214,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-27,CH0115514645,203.5194,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-28,CH0115514645,197.0969,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-29,CH0115514645,198.2382,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-10-30,CH0115514645,195.9975,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-11-02,CH0115514645,198.4898,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-11-03,CH0115514645,202.4729,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-11-04,CH0115514645,206.4502,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-11-05,CH0115514645,210.8354,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-11-06,CH0115514645,211.1024,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-11-09,CH0115514645,214.0789,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-11-10,CH0115514645,214.6003,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-11-11,CH0115514645,216.3828,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-11-12,CH0115514645,214.7179,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-11-13,CH0115514645,216.5098,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
CH0115514645,2020-11-16,CH0115514645,219.3008,"SWISSCANTO (CH) INDEX ""FA"" (USD) D E    "
