,date,isin,nav,name
CH0002788500,2020-01-03,CH0002788500,366.51,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-06,CH0002788500,367.18,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-07,CH0002788500,366.22,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-08,CH0002788500,366.86,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-09,CH0002788500,370.42,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-10,CH0002788500,370.17,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-13,CH0002788500,373.1,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-14,CH0002788500,372.69,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-15,CH0002788500,373.77,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-16,CH0002788500,376.14,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-17,CH0002788500,378.41,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-21,CH0002788500,377.16,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-22,CH0002788500,377.26,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-23,CH0002788500,375.97,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-24,CH0002788500,373.28,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-27,CH0002788500,368.2,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-28,CH0002788500,371.37,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-29,CH0002788500,371.21,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-30,CH0002788500,372.07,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-01-31,CH0002788500,366.47,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-03,CH0002788500,370.22,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-04,CH0002788500,376.15,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-05,CH0002788500,377.83,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-06,CH0002788500,379.64,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-07,CH0002788500,377.95,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-10,CH0002788500,380.74,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-11,CH0002788500,381.23,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-12,CH0002788500,382.63,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-13,CH0002788500,382.65,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-14,CH0002788500,384.49,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-18,CH0002788500,384.1,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-19,CH0002788500,386.01,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-20,CH0002788500,383.81,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-21,CH0002788500,380.56,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-24,CH0002788500,368.45,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-25,CH0002788500,359.15,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
CH0002788500,2020-02-26,CH0002788500,358.9,"UBS (CH) EQUITY GLB OPP ""P"" (USD) D"
