,date,isin,nav,name
BMG6766M1055,2020-01-09,BMG6766M1055,75.12,ORBIS OPTIMAL (US$) (USD)
BMG6766M1055,2020-01-16,BMG6766M1055,75.01,ORBIS OPTIMAL (US$) (USD)
BMG6766M1055,2020-01-23,BMG6766M1055,73.75,ORBIS OPTIMAL (US$) (USD)
BMG6766M1055,2020-01-30,BMG6766M1055,72.95,ORBIS OPTIMAL (US$) (USD)
BMG6766M1055,2020-02-06,BMG6766M1055,73.13,ORBIS OPTIMAL (US$) (USD)
BMG6766M1055,2020-02-13,BMG6766M1055,73.54,ORBIS OPTIMAL (US$) (USD)
BMG6766M1055,2020-02-20,BMG6766M1055,73.49,ORBIS OPTIMAL (US$) (USD)
BMG6766M1055,2020-02-27,BMG6766M1055,72.98,ORBIS OPTIMAL (US$) (USD)
BMG6766M1055,2020-03-05,BMG6766M1055,71.93,ORBIS OPTIMAL (US$) (USD)
BMG6766M1055,2020-03-12,BMG6766M1055,69.95,ORBIS OPTIMAL (US$) (USD)
BMG6766M1055,2020-03-19,BMG6766M1055,67.47,ORBIS OPTIMAL (US$) (USD)
BMG6766M1055,2020-03-26,BMG6766M1055,69.38,8ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-04-02,BMG6766M1055,67.43,ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-04-09,BMG6766M1055,68.55,ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-04-16,BMG6766M1055,68.34,ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-04-23,BMG6766M1055,68.85,ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-04-30,BMG6766M1055,70.02,ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-05-07,BMG6766M1055,68.56,ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-05-14,BMG6766M1055,68.95,ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-05-21,BMG6766M1055,70.36,ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-05-28,BMG6766M1055,71.03,ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-06-04,BMG6766M1055,71.25,ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-06-11,BMG6766M1055,70.87,ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-06-18,BMG6766M1055,71.07,ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-06-25,BMG6766M1055,70.0,ORBIS OPTIMAL (US$) (USD)               
BMG6766M1055,2020-07-02,BMG6766M1055,69.44,ORBIS OPTIMAL (US$) (USD)               
