,date,isin,nav,name
CH0013803579,2020-11-27,CH0013803579,1009.77,PICTET (CH) SHORT-TERM MONEY MARKET (GBP
CH0013803579,2020-11-30,CH0013803579,1009.76,PICTET (CH) SHORT-TERM MONEY MARKET (GBP
CH0013803579,2020-12-01,CH0013803579,1009.77,PICTET (CH) SHORT-TERM MONEY MARKET (GBP
CH0013803579,2020-12-02,CH0013803579,1009.76,PICTET (CH) SHORT-TERM MONEY MARKET (GBP
CH0013803579,2020-12-04,CH0013803579,1009.76,PICTET (CH) SHORT-TERM MONEY MARKET (GBP
CH0013803579,2020-12-07,CH0013803579,1009.76,PICTET (CH) SHORT-TERM MONEY MARKET (GBP
CH0013803579,2020-12-08,CH0013803579,1009.8,PICTET (CH) SHORT-TERM MONEY MARKET (GBP
CH0013803579,2020-12-09,CH0013803579,1009.77,PICTET (CH) SHORT-TERM MONEY MARKET (GBP
CH0013803579,2020-12-10,CH0013803579,1009.78,PICTET (CH) SHORT-TERM MONEY MARKET (GBP
CH0013803579,2020-12-11,CH0013803579,1009.78,PICTET (CH) SHORT-TERM MONEY MARKET (GBP
CH0215804433,2020-01-03,CH0215804433,105.9252,"SWISSCANTO (CH) INDEX BOND FUND UK GOVT. ""FA"" (GBP) INC"
CH0215804433,2020-01-06,CH0215804433,105.5986,"SWISSCANTO (CH) INDEX BOND FUND UK GOVT. ""FA"" (GBP) INC"
CH0215804433,2020-01-07,CH0215804433,105.4799,"SWISSCANTO (CH) INDEX BOND FUND UK GOVT. ""FA"" (GBP) INC"
CH0215804433,2020-01-08,CH0215804433,105.2888,"SWISSCANTO (CH) INDEX BOND FUND UK GOVT. ""FA"" (GBP) INC"
CH0215804433,2020-01-09,CH0215804433,104.6953,"SWISSCANTO (CH) INDEX BOND FUND UK GOVT. ""FA"" (GBP) INC"
CH0215804433,2020-01-10,CH0215804433,105.2382,"SWISSCANTO (CH) INDEX BOND FUND UK GOVT. ""FA"" (GBP) INC"
CH0215804433,2020-01-13,CH0215804433,105.5052,"SWISSCANTO (CH) INDEX BOND FUND UK GOVT. ""FA"" (GBP) INC"
CH0215804433,2020-01-14,CH0215804433,105.8615,"SWISSCANTO (CH) INDEX BOND FUND UK GOVT. ""FA"" (GBP) INC"
CH0215804433,2020-01-15,CH0215804433,106.7525,"SWISSCANTO (CH) INDEX BOND FUND UK GOVT. ""FA"" (GBP) INC"
CH0215804433,2020-01-16,CH0215804433,106.8128,"SWISSCANTO (CH) INDEX BOND FUND UK GOVT. ""FA"" (GBP) INC"
CH0215804433,2020-01-17,CH0215804433,106.8006,"SWISSCANTO (CH) INDEX BOND FUND UK GOVT. ""FA"" (GBP) INC"
CH0215804433,2020-01-20,CH0215804433,106.5379,"SWISSCANTO (CH) INDEX BOND FUND UK GOVT. ""FA"" (GBP) INC"
CH0215804433,2020-01-21,CH0215804433,107.1036,"SWISSCANTO (CH) INDEX BOND FUND UK GOVT. ""FA"" (GBP) INC"
