,date,isin,nav,name
BE0948778213,2020-01-03,BE0948778213,103.53,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-06,BE0948778213,102.91,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-07,BE0948778213,103.34,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-08,BE0948778213,103.44,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-09,BE0948778213,103.76,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-10,BE0948778213,103.61,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-13,BE0948778213,103.34,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-14,BE0948778213,103.3,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-15,BE0948778213,102.75,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-16,BE0948778213,102.9,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-17,BE0948778213,103.52,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-20,BE0948778213,103.44,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-21,BE0948778213,103.1,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-22,BE0948778213,102.5,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-23,BE0948778213,101.97,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-24,BE0948778213,102.85,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-27,BE0948778213,100.42,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-28,BE0948778213,101.25,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-29,BE0948778213,101.55,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-30,BE0948778213,100.21,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-01-31,BE0948778213,98.92,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-02-03,BE0948778213,99.54,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-02-04,BE0948778213,101.21,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-02-05,BE0948778213,102.54,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-02-06,BE0948778213,103.16,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-02-07,BE0948778213,102.64,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-02-10,BE0948778213,102.41,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-02-11,BE0948778213,103.32,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-02-12,BE0948778213,104.33,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-02-13,BE0948778213,104.28,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-02-14,BE0948778213,104.31,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
BE0948778213,2020-02-17,BE0948778213,104.7,"DPAM CAPITAL B EQUITI ""L"" (EUR)"
