,date,isin,nav,name
CH0017475796,2020-01-03,CH0017475796,2171.14,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-06,CH0017475796,2170.22,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-07,CH0017475796,2172.91,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-08,CH0017475796,2174.68,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-09,CH0017475796,2189.16,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-10,CH0017475796,2182.52,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-13,CH0017475796,2192.15,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-14,CH0017475796,2194.67,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-15,CH0017475796,2195.71,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-16,CH0017475796,2208.67,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-17,CH0017475796,2219.39,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-21,CH0017475796,2216.04,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-22,CH0017475796,2214.49,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-23,CH0017475796,2213.2,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-24,CH0017475796,2203.22,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-27,CH0017475796,2162.47,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-28,CH0017475796,2177.58,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-29,CH0017475796,2183.04,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-30,CH0017475796,2179.44,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-01-31,CH0017475796,2152.55,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-03,CH0017475796,2160.4,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-04,CH0017475796,2187.5,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-05,CH0017475796,2211.89,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-06,CH0017475796,2218.07,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-07,CH0017475796,2209.68,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-10,CH0017475796,2215.2,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-11,CH0017475796,2224.97,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-12,CH0017475796,2237.62,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-13,CH0017475796,2233.48,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-14,CH0017475796,2234.98,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-18,CH0017475796,2228.27,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-19,CH0017475796,2235.08,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-20,CH0017475796,2222.98,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-21,CH0017475796,2207.01,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-24,CH0017475796,2140.94,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-25,CH0017475796,2086.86,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-26,CH0017475796,2079.28,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-27,CH0017475796,2000.97,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-02-28,CH0017475796,1968.09,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-03-02,CH0017475796,2037.32,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-03-03,CH0017475796,2007.57,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-03-04,CH0017475796,2063.18,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-03-05,CH0017475796,2020.08,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-03-06,CH0017475796,1977.68,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
CH0017475796,2020-03-09,CH0017475796,1836.22,"PICTET F(CH) GLOBAL EQ ""I"" (USD) D"
