,date,isin,nav,name
BE6278409840,2020-01-03,BE6278409840,174.1,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-06,BE6278409840,174.7,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-07,BE6278409840,174.26,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-08,BE6278409840,175.14,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-09,BE6278409840,176.33,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-10,BE6278409840,175.84,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-13,BE6278409840,177.09,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-14,BE6278409840,176.85,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-15,BE6278409840,177.13,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-16,BE6278409840,178.62,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-17,BE6278409840,179.28,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-21,BE6278409840,178.84,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-22,BE6278409840,178.95,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-23,BE6278409840,179.0,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-24,BE6278409840,177.48,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-27,BE6278409840,174.67,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-28,BE6278409840,176.45,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-29,BE6278409840,176.33,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-30,BE6278409840,176.91,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-01-31,BE6278409840,173.86,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-02-03,BE6278409840,175.19,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-02-04,BE6278409840,177.91,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-02-05,BE6278409840,179.68,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-02-06,BE6278409840,180.31,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-02-07,BE6278409840,179.36,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-02-10,BE6278409840,180.68,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-02-11,BE6278409840,181.08,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-02-12,BE6278409840,182.25,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-02-13,BE6278409840,182.07,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-02-14,BE6278409840,182.44,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
BE6278409840,2020-02-18,BE6278409840,181.95,DPAM CAPITAL B EQ US IND ¨B¨ (USD)
