,date,isin,nav,name
AT0000856810,2020-01-03,AT0000856810,6.8,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-07,AT0000856810,6.82,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-08,AT0000856810,6.82,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-09,AT0000856810,6.82,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-10,AT0000856810,6.81,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-13,AT0000856810,6.81,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-14,AT0000856810,6.8,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-15,AT0000856810,6.72,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-16,AT0000856810,6.72,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-17,AT0000856810,6.73,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-20,AT0000856810,6.73,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-21,AT0000856810,6.73,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-22,AT0000856810,6.74,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-23,AT0000856810,6.75,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-24,AT0000856810,6.77,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-27,AT0000856810,6.78,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-28,AT0000856810,6.81,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-29,AT0000856810,6.8,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-30,AT0000856810,6.81,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-01-31,AT0000856810,6.81,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-03,AT0000856810,6.82,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-04,AT0000856810,6.81,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-05,AT0000856810,6.8,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-06,AT0000856810,6.79,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-07,AT0000856810,6.79,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-10,AT0000856810,6.8,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-11,AT0000856810,6.82,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-12,AT0000856810,6.81,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-13,AT0000856810,6.81,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-14,AT0000856810,6.83,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-17,AT0000856810,6.83,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-18,AT0000856810,6.83,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-19,AT0000856810,6.84,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-20,AT0000856810,6.84,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-21,AT0000856810,6.84,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-24,AT0000856810,6.84,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-25,AT0000856810,6.85,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-26,AT0000856810,6.86,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-27,AT0000856810,6.85,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-02-28,AT0000856810,6.83,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-02,AT0000856810,6.84,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-03,AT0000856810,6.79,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-04,AT0000856810,6.83,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-05,AT0000856810,6.84,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-06,AT0000856810,6.85,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-09,AT0000856810,6.86,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-10,AT0000856810,6.84,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-11,AT0000856810,6.81,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-12,AT0000856810,6.79,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-13,AT0000856810,6.76,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-16,AT0000856810,6.72,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-17,AT0000856810,6.67,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-18,AT0000856810,6.62,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-19,AT0000856810,6.53,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-20,AT0000856810,6.53,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-23,AT0000856810,6.61,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-24,AT0000856810,6.6,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-25,AT0000856810,6.59,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-03-26,AT0000856810,6.6,"GUTMANN INTERNATIONAL ""A"" (EUR)"
AT0000856810,2020-10-01,AT0000856810,6.76,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-02,AT0000856810,6.75,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-05,AT0000856810,6.76,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-06,AT0000856810,6.74,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-07,AT0000856810,6.74,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-08,AT0000856810,6.74,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-09,AT0000856810,6.75,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-12,AT0000856810,6.75,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-15,AT0000856810,6.79,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-16,AT0000856810,6.79,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-19,AT0000856810,6.79,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-21,AT0000856810,6.77,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-22,AT0000856810,6.77,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-23,AT0000856810,6.75,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-27,AT0000856810,6.76,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-28,AT0000856810,6.78,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-29,AT0000856810,6.78,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-10-30,AT0000856810,6.79,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-11-02,AT0000856810,6.78,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-11-03,AT0000856810,6.78,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
AT0000856810,2020-11-04,AT0000856810,6.77,"GUTMANN INTERNATIONAL ""A"" (EUR)         "
