,date,isin,nav,name
CH0028695853,2020-07-03,CH0028695853,88616.96,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-06,CH0028695853,89955.92,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-07,CH0028695853,89672.49,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-08,CH0028695853,88876.07,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-10,CH0028695853,87819.49,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-13,CH0028695853,89833.93,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-14,CH0028695853,89353.74,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-17,CH0028695853,89805.12,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-20,CH0028695853,89944.08,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-21,CH0028695853,90257.62,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-22,CH0028695853,89780.04,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-27,CH0028695853,89916.96,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-28,CH0028695853,89514.65,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-29,CH0028695853,88419.62,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-30,CH0028695853,87920.19,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-07-31,CH0028695853,85545.8,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-03,CH0028695853,87011.86,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-04,CH0028695853,88804.5,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-05,CH0028695853,88765.96,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-06,CH0028695853,88441.7,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-07,CH0028695853,88345.84,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-11,CH0028695853,90481.33,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-12,CH0028695853,91493.74,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-13,CH0028695853,92629.56,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-14,CH0028695853,92624.2,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-17,CH0028695853,91884.22,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-18,CH0028695853,91914.08,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-19,CH0028695853,92080.09,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-20,CH0028695853,91240.84,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-21,CH0028695853,91501.55,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-24,CH0028695853,91701.55,"PI CH-JAPANESE EQUITI ""I"" (JPY) D       "
CH0028695853,2020-08-27,CH0028695853,92190.11,"PI CH-JAPANESE EQUITIES TRACKER ""I"" (JPY"
CH0028695853,2020-08-28,CH0028695853,91567.17,"PI CH-JAPANESE EQUITIES TRACKER ""I"" (JPY"
