,date,isin,nav,name
CH0215803948,2020-08-24,CH0215803948,123.2877,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-08-26,CH0215803948,122.1924,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-08-27,CH0215803948,121.8684,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-08-28,CH0215803948,121.9786,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-08-31,CH0215803948,121.9155,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-01,CH0215803948,122.0964,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-02,CH0215803948,122.9644,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-03,CH0215803948,123.3873,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-07,CH0215803948,122.7956,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-08,CH0215803948,123.1477,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-09,CH0215803948,122.8007,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-10,CH0215803948,122.3271,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-11,CH0215803948,123.0988,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-14,CH0215803948,123.1969,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-15,CH0215803948,123.1582,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-16,CH0215803948,123.175,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-17,CH0215803948,123.4409,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-18,CH0215803948,123.3779,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-21,CH0215803948,123.942,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-22,CH0215803948,123.6074,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-23,CH0215803948,123.4685,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-24,CH0215803948,123.6915,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-25,CH0215803948,123.8338,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-28,CH0215803948,123.835,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-29,CH0215803948,124.0845,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-09-30,CH0215803948,123.8392,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-01,CH0215803948,123.9537,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-02,CH0215803948,123.9318,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-05,CH0215803948,123.8918,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-06,CH0215803948,123.7404,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-07,CH0215803948,123.6026,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-08,CH0215803948,124.0002,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-09,CH0215803948,124.2386,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-12,CH0215803948,124.2985,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-13,CH0215803948,124.5532,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-14,CH0215803948,124.6881,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-15,CH0215803948,125.1271,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-16,CH0215803948,125.1945,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-20,CH0215803948,124.8487,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-21,CH0215803948,124.6937,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-22,CH0215803948,124.1258,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-23,CH0215803948,124.3823,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-26,CH0215803948,124.3728,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-27,CH0215803948,125.0118,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-28,CH0215803948,124.9561,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-29,CH0215803948,125.2269,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-10-30,CH0215803948,125.0662,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-02,CH0215803948,125.2099,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-03,CH0215803948,125.0444,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-04,CH0215803948,125.3543,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-05,CH0215803948,125.2218,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-06,CH0215803948,124.9744,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-09,CH0215803948,123.5783,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-10,CH0215803948,123.4469,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-11,CH0215803948,123.7383,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-12,CH0215803948,124.2365,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-13,CH0215803948,124.4187,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-16,CH0215803948,124.517,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-17,CH0215803948,124.861,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-18,CH0215803948,124.8021,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-19,CH0215803948,125.009,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-20,CH0215803948,125.1436,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-23,CH0215803948,124.9871,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-24,CH0215803948,124.8421,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-25,CH0215803948,124.9157,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-26,CH0215803948,125.1013,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-27,CH0215803948,125.0559,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-11-30,CH0215803948,124.8759,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-12-01,CH0215803948,124.1208,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-12-02,CH0215803948,123.9899,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-12-03,CH0215803948,124.4802,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-12-04,CH0215803948,124.3395,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-12-07,CH0215803948,124.9518,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-12-08,CH0215803948,125.3486,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-12-09,CH0215803948,125.2233,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
CH0215803948,2020-12-10,CH0215803948,125.2062,"SWISSCANTO (CH) INDEX ""NT"" (EUR) C      "
DE0009757831,2020-01-03,DE0009757831,35.89,UNIEURORENTA HIGHYIELD (EUR) D
