,date,isin,nav,name
CH0103447790,2020-03-31,CH0103447790,881.73,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-01,CH0103447790,864.53,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-02,CH0103447790,885.86,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-03,CH0103447790,883.92,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-06,CH0103447790,902.84,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-07,CH0103447790,903.22,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-08,CH0103447790,902.22,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-09,CH0103447790,919.8,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-14,CH0103447790,952.52,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-15,CH0103447790,939.92,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-16,CH0103447790,945.73,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-17,CH0103447790,925.79,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-20,CH0103447790,922.32,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-21,CH0103447790,919.98,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-22,CH0103447790,935.57,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-23,CH0103447790,949.51,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-24,CH0103447790,938.45,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-27,CH0103447790,937.84,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-28,CH0103447790,925.08,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-29,CH0103447790,931.48,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-04-30,CH0103447790,931.06,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-04,CH0103447790,934.56,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-05,CH0103447790,929.33,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-06,CH0103447790,924.92,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-07,CH0103447790,931.84,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-11,CH0103447790,931.05,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-12,CH0103447790,930.85,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-13,CH0103447790,934.22,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-14,CH0103447790,947.16,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-15,CH0103447790,949.38,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-18,CH0103447790,948.86,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-19,CH0103447790,950.54,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-20,CH0103447790,956.21,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-22,CH0103447790,947.95,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-26,CH0103447790,940.71,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-27,CH0103447790,926.21,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-28,CH0103447790,938.78,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-05-29,CH0103447790,944.98,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-02,CH0103447790,951.95,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-03,CH0103447790,931.93,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-04,CH0103447790,929.01,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-05,CH0103447790,919.98,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-08,CH0103447790,923.69,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-09,CH0103447790,936.21,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-10,CH0103447790,940.78,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-11,CH0103447790,949.71,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-12,CH0103447790,947.29,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-15,CH0103447790,934.59,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-16,CH0103447790,939.7,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-17,CH0103447790,942.17,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-18,CH0103447790,939.61,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-24,CH0103447790,965.26,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-25,CH0103447790,959.98,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-26,CH0103447790,954.96,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-29,CH0103447790,968.33,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-06-30,CH0103447790,966.33,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-07-01,CH0103447790,967.91,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-07-02,CH0103447790,971.42,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-07-03,CH0103447790,968.89,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-07-06,CH0103447790,977.09,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-07-07,CH0103447790,977.87,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-07-08,CH0103447790,989.5,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-07-09,CH0103447790,989.95,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-07-10,CH0103447790,985.02,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-07-13,CH0103447790,987.43,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-07-14,CH0103447790,984.5,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
CH0103447790,2020-07-16,CH0103447790,987.45,SWISSCANTO PHYSICAL GOLD AX DIS HDGD    
